Num,1. # Codes(Include History) (ACIS VSV),2. +BM Voltage (ACT VSV),3. 2nd Air Monitor (Actuator Power Supply),4. 2nd Air Monitor (AF Lambda B1S1),5. 2nd Air Monitor CMPL (AF Lambda B2S1),6. 2nd Air Monitor ENA (AFS Current B1S1),7. 4WD Switch (AFS Current B2S1),8. A/C Monitor (AFS Voltage B1S1),9. A/C Monitor (AFS Voltage B2S1),10. A/C Monitor CMPL (All Cylinders Misfire Count),11. A/C Monitor ENA (Atmosphere Pressure),12. A/C Signal (Av Engine Speed of All Cyl),13. A/F Heater Duty B1S1 (Battery Voltage),14. A/F Heater Duty B2S1 (Calculate Load),15. A/T Oil Temperature 1 (Cancel Switch),16. A/T Oil Temperature 2 (Cat OT MF F/C Cylinder#1),17. Accel Fully Close Learn #1 (Cat OT MF F/C Cylinder#2),18. Accel Fully Close Learn #2 (Cat OT MF F/C Cylinder#3),19. Accel Sens. No.1 Volt % (Cat OT MF F/C Cylinder#4),20. Accel Sens. No.2 Volt % (Cat OT MF F/C Cylinder#5),21. Accel Sensor Out No.1 (Cat OT MF F/C Cylinder#6),22. Accel Sensor Out No.2 (Cat OT MF F/C History),23. Accelerator Idle Position (Catalyst Monitor),24. Accelerator Position (Catalyst Monitor)
140,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Incmpl,Enable,OFF,0,18,285,ON,13.750,15,0.143,2979,13,21
141,-3,OFF,0,0,9.140,OFF,0,0,34,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,1.089,1.064,0.820,0.700,21247.676
142,18460.691,Avail,Incmpl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,0,0,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,-2.344,0.781
143,ON,OFF,1200,0,OFF,OFF,OFF,ON,Gasoline,1.012,OFF,OFF,0.684,ON,0.703,17.647,10,0,0.879,0.879,2.480,0.879,0.918,2.031
144,49.804,0,17.647,4,0,0,OFF,ECT 5th,NA,OFF,97.878,97.878,18.824,0,Not Avl,0,0,0,0,ON,ON,0,0,0
145,0,14.257,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,37.500,37.500,19.375,18.125,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
146,OFF,ON,ON,1.002,0.998,0.012,0.023,3.318,3.308,0,97,51199.219,13.984,29.412,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
147,Incmpl,Enable,Avail,533,231.300,533,231.300,ON,Avail,Compl,Enable,47,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
148,Incmpl,Enable,OFF,OFF,180,1229.500,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,0,Avail,Incmpl,Incmpl,Enable,0,OFF,OFF,OFF,OFF,ON
149,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Incmpl,Enable,OFF,0,18,285,ON,13.750,15,0.143,2979,13,21
150,-3,OFF,0,0,9.140,OFF,0,0,34,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,1.089,1.064,0.820,0.700,21247.676
151,18460.691,Avail,Incmpl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,0,0,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,-2.344,0.781
152,ON,OFF,1200,0,OFF,OFF,OFF,ON,Gasoline,1.012,OFF,OFF,0.684,ON,0.703,17.647,10,0,0.879,0.879,2.480,0.879,0.918,2.031
153,49.804,0,17.647,4,0,0,OFF,ECT 5th,NA,OFF,97.878,97.878,18.824,0,Not Avl,0,0,0,0,ON,ON,0,0,0
154,0,14.257,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,37.500,37.500,19.375,18.125,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
155,OFF,ON,ON,1.002,0.998,0.012,0.023,3.318,3.308,0,97,51199.219,13.984,29.412,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
156,Incmpl,Enable,Avail,533,231.300,533,231.300,ON,Avail,Compl,Enable,47,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
157,Incmpl,Enable,OFF,OFF,180,1229.500,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,0,Avail,Incmpl,Incmpl,Enable,0,OFF,OFF,OFF,OFF,ON
158,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Incmpl,Enable,OFF,0,18,285,ON,13.750,15,0.143,2979,13,21
159,-3,OFF,0,0,9.140,OFF,0,0,34,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,1.089,1.064,0.820,0.700,21247.676
160,18460.691,Avail,Incmpl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,0,0,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,-2.344,0.781
161,ON,OFF,1200,0,OFF,OFF,OFF,ON,Gasoline,1.012,OFF,OFF,0.684,ON,0.703,17.647,10,0,0.879,0.879,2.480,0.879,0.918,2.031
162,49.804,0,17.647,4,0,0,OFF,ECT 5th,NA,OFF,97.878,97.878,18.824,0,Not Avl,0,0,0,0,ON,ON,0,0,0
163,0,14.257,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,37.500,37.500,19.375,18.125,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
164,OFF,ON,ON,1.002,0.998,0.012,0.023,3.318,3.308,0,97,51199.219,13.984,29.412,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
165,Incmpl,Enable,Avail,533,231.300,533,231.300,ON,Avail,Compl,Enable,47,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
166,Incmpl,Enable,OFF,OFF,180,1229.500,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,0,Avail,Incmpl,Incmpl,Enable,0,OFF,OFF,OFF,OFF,ON
167,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Incmpl,Enable,OFF,0,18,285,ON,13.750,15,0.143,2979,13,21
168,-3,OFF,0,0,9.140,OFF,0,0,34,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,1.089,1.064,0.820,0.700,21247.676
169,18460.691,Avail,Incmpl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,0,0,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,-2.344,0.781
170,ON,OFF,1200,0,OFF,OFF,OFF,ON,Gasoline,1.012,OFF,OFF,0.684,ON,0.703,17.647,10,0,0.879,0.879,2.480,0.879,0.918,2.031
171,49.804,0,17.647,4,0,0,OFF,ECT 5th,NA,OFF,97.878,97.878,18.824,0,Not Avl,0,0,0,0,ON,ON,0,0,0
172,0,14.257,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,37.500,37.500,19.375,18.125,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
173,OFF,ON,ON,1.002,0.998,0.012,0.023,3.318,3.308,0,97,51199.219,13.984,29.412,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
174,Incmpl,Enable,Avail,533,231.300,533,231.300,ON,Avail,Compl,Enable,47,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
175,Incmpl,Enable,OFF,OFF,180,1229.500,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,0,Avail,Incmpl,Incmpl,Enable,0,OFF,OFF,OFF,OFF,ON
176,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Incmpl,Enable,OFF,0,18,285,ON,13.750,15,0.143,2979,13,21
177,-3,OFF,0,0,9.140,OFF,0,0,34,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,1.089,1.064,0.820,0.700,21247.676
178,18460.691,Avail,Incmpl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,0,0,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,-2.344,0.781
179,ON,OFF,1200,0,OFF,OFF,OFF,ON,Gasoline,1.012,OFF,OFF,0.684,ON,0.703,17.647,10,0,0.879,0.879,2.480,0.879,0.918,2.031
180,49.804,0,17.647,4,0,0,OFF,ECT 5th,NA,OFF,97.878,97.878,18.824,0,Not Avl,0,0,0,0,ON,ON,0,0,0
181,0,14.257,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,37.500,37.500,19.375,18.125,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
182,OFF,ON,ON,1.002,0.998,0.012,0.023,3.318,3.308,0,97,51199.219,13.984,29.412,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
183,Incmpl,Enable,Avail,533,231.300,533,231.300,ON,Avail,Compl,Enable,47,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
184,Incmpl,Enable,OFF,OFF,180,1229.500,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,0,Avail,Incmpl,Incmpl,Enable,0,OFF,OFF,OFF,OFF,ON
185,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Incmpl,Enable,OFF,0,18,285,ON,13.750,15,0.143,2979,13,21
186,-3,OFF,0,0,9.140,OFF,0,0,34,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,1.089,1.064,0.820,0.700,21247.676
187,18460.691,Avail,Incmpl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,0,0,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,-2.344,0.781
188,ON,OFF,1200,0,OFF,OFF,OFF,ON,Gasoline,1.012,OFF,OFF,0.684,ON,0.703,17.647,10,0,0.879,0.879,2.480,0.879,0.918,2.031
189,49.804,0,17.647,4,0,0,OFF,ECT 5th,NA,OFF,97.878,97.878,18.824,0,Not Avl,0,0,0,0,ON,ON,0,0,0
190,0,14.257,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,37.500,37.500,19.375,18.125,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
191,OFF,ON,ON,1.002,0.998,0.012,0.023,3.318,3.308,0,97,51199.219,13.984,29.412,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
192,Incmpl,Enable,Avail,533,231.300,533,231.300,ON,Avail,Compl,Enable,47,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
193,Incmpl,Enable,OFF,OFF,180,1229.500,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,0,Avail,Incmpl,Incmpl,Enable,0,OFF,OFF,OFF,OFF,ON
194,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Incmpl,Enable,OFF,0,18,285,ON,13.750,15,0.143,2979,13,21
195,-3,OFF,0,0,9.140,OFF,0,0,34,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,1.089,1.064,0.820,0.700,21247.676
196,18460.691,Avail,Incmpl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,0,0,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,-2.344,0.781
197,ON,OFF,1200,0,OFF,OFF,OFF,ON,Gasoline,1.012,OFF,OFF,0.684,ON,0.703,17.647,10,0,0.879,0.879,2.480,0.879,0.918,2.031
198,49.804,0,17.647,4,0,0,OFF,ECT 5th,NA,OFF,97.878,97.878,18.824,0,Not Avl,0,0,0,0,ON,ON,0,0,0
199,0,14.257,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,37.500,37.500,19.375,18.125,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
200,OFF,ON,ON,1.002,0.998,0.012,0.023,3.318,3.308,0,97,51199.219,13.984,29.412,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
201,Incmpl,Enable,Avail,533,231.300,533,231.300,ON,Avail,Compl,Enable,47,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
202,Incmpl,Enable,OFF,OFF,180,1229.500,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,0,Avail,Incmpl,Incmpl,Enable,0,OFF,OFF,OFF,OFF,ON
203,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Incmpl,Enable,OFF,0,18,285,ON,13.750,15,0.143,2979,13,21
204,-3,OFF,0,0,9.140,OFF,0,0,34,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,1.089,1.064,0.820,0.700,21247.676
205,18460.691,Avail,Incmpl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,0,0,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,-2.344,0.781
206,ON,OFF,1200,0,OFF,OFF,OFF,ON,Gasoline,1.012,OFF,OFF,0.684,ON,0.703,17.647,10,0,0.879,0.879,2.480,0.879,0.918,2.031
207,49.804,0,17.647,4,0,0,OFF,ECT 5th,NA,OFF,97.878,97.878,18.824,0,Not Avl,0,0,0,0,ON,ON,0,0,0
208,0,14.257,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,37.500,37.500,19.375,18.125,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
209,OFF,ON,ON,1.002,0.998,0.012,0.023,3.318,3.308,0,97,51199.219,13.984,29.412,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
210,Incmpl,Enable,Avail,533,231.300,533,231.300,ON,Avail,Compl,Enable,47,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
211,Incmpl,Enable,OFF,OFF,180,1229.500,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,0,Avail,Incmpl,Incmpl,Enable,0,OFF,OFF,OFF,OFF,ON
212,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Incmpl,Enable,OFF,0,18,285,ON,13.750,15,0.143,2979,13,21
213,-3,OFF,0,0,9.140,OFF,0,0,34,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,1.089,1.064,0.820,0.700,21247.676
214,18460.691,Avail,Incmpl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,0,0,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,-2.344,0.781
215,ON,OFF,1200,0,OFF,OFF,OFF,ON,Gasoline,1.012,OFF,OFF,0.684,ON,0.703,17.647,10,0,0.879,0.879,2.480,0.879,0.918,2.031
216,49.804,0,17.647,4,0,0,OFF,ECT 5th,NA,OFF,97.878,97.878,18.824,0,Not Avl,0,0,0,0,ON,ON,0,0,0
217,0,14.257,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,37.500,37.500,19.375,18.125,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
218,OFF,ON,ON,1.002,0.998,0.012,0.023,3.318,3.308,0,97,51199.219,13.984,29.412,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
219,Incmpl,Enable,Avail,533,231.300,533,231.300,ON,Avail,Compl,Enable,47,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
220,Incmpl,Enable,OFF,OFF,180,1229.500,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,0,Avail,Incmpl,Incmpl,Enable,0,OFF,OFF,OFF,OFF,ON
221,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Incmpl,Enable,OFF,0,18,285,ON,13.750,15,0.143,2979,13,21
222,-3,OFF,0,0,9.140,OFF,0,0,34,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,1.089,1.064,0.820,0.700,21247.676
223,18460.691,Avail,Incmpl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,0,0,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,-2.344,0.781
224,ON,OFF,1200,0,OFF,OFF,OFF,ON,Gasoline,1.012,OFF,OFF,0.684,ON,0.703,17.647,10,0,0.879,0.879,2.480,0.879,0.918,2.031
225,49.804,0,17.647,4,0,0,OFF,ECT 5th,NA,OFF,97.878,97.878,18.824,0,Not Avl,0,0,0,0,ON,ON,0,0,0
226,0,14.257,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,37.500,37.500,19.375,18.125,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
227,OFF,ON,ON,1.002,0.998,0.012,0.023,3.318,3.308,0,97,51199.219,13.984,29.412,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
228,Incmpl,Enable,Avail,533,231.300,533,231.300,ON,Avail,Compl,Enable,47,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
229,Incmpl,Enable,OFF,OFF,180,1229.500,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,0,Avail,Incmpl,Incmpl,Enable,0,OFF,OFF,OFF,OFF,ON
230,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Incmpl,Enable,OFF,0,18,285,ON,13.750,15,0.143,2979,13,21
231,-3,OFF,0,0,9.140,OFF,0,0,34,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,1.089,1.064,0.820,0.700,21247.676
232,18460.691,Avail,Incmpl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,0,0,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,-2.344,0.781
233,ON,OFF,1200,0,OFF,OFF,OFF,ON,Gasoline,1.012,OFF,OFF,0.684,ON,0.703,17.647,10,0,0.879,0.879,2.480,0.879,0.918,2.031
234,49.804,0,17.647,4,0,0,OFF,ECT 5th,NA,OFF,97.878,97.878,18.824,0,Not Avl,0,0,0,0,ON,ON,0,0,0
235,0,14.257,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,37.500,37.500,19.375,18.125,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
236,OFF,ON,ON,1.002,0.998,0.012,0.023,3.318,3.308,0,97,51199.219,13.984,29.412,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
237,Incmpl,Enable,Avail,533,231.300,533,231.300,ON,Avail,Compl,Enable,47,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
238,Incmpl,Enable,OFF,OFF,180,1229.500,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,0,Avail,Incmpl,Incmpl,Enable,0,OFF,OFF,OFF,OFF,ON
239,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Incmpl,Enable,OFF,0,18,285,ON,13.750,15,0.143,2979,13,21
240,-3,OFF,0,0,9.140,OFF,0,0,34,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,1.089,1.064,0.820,0.700,21247.676
241,18460.691,Avail,Incmpl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,0,0,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,-2.344,0.781
242,ON,OFF,1200,0,OFF,OFF,OFF,ON,Gasoline,1.012,OFF,OFF,0.684,ON,0.703,17.647,10,0,0.879,0.879,2.480,0.879,0.918,2.031
243,49.804,0,17.647,4,0,0,OFF,ECT 5th,NA,OFF,97.878,97.878,18.824,0,Not Avl,0,0,0,0,ON,ON,0,0,0
244,0,14.257,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,37.500,37.500,19.375,18.125,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
245,OFF,ON,ON,1.002,0.998,0.012,0.023,3.318,3.308,0,97,51199.219,13.984,29.412,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
246,Incmpl,Enable,Avail,533,231.300,533,231.300,ON,Avail,Compl,Enable,47,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
247,Incmpl,Enable,OFF,OFF,180,1229.500,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,0,Avail,Incmpl,Incmpl,Enable,0,OFF,OFF,OFF,OFF,ON
248,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Incmpl,Enable,OFF,0,18,285,ON,13.750,15,0.143,2979,13,21
249,-3,OFF,0,0,9.140,OFF,0,0,34,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,1.089,1.064,0.820,0.700,21247.676
250,18460.691,Avail,Incmpl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,0,0,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,-2.344,0.781
251,ON,OFF,1200,0,OFF,OFF,OFF,ON,Gasoline,1.012,OFF,OFF,0.684,ON,0.703,17.647,10,0,0.879,0.879,2.480,0.879,0.918,2.031
252,49.804,0,17.647,4,0,0,OFF,ECT 5th,NA,OFF,97.878,97.878,18.824,0,Not Avl,0,0,0,0,ON,ON,0,0,0
253,0,14.257,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,37.500,37.500,19.375,18.125,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
254,OFF,ON,ON,0.995,0.998,0.012,0.023,3.318,3.308,0,97,51199.219,13.984,29.412,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
255,Incmpl,Enable,Avail,533,231.300,533,231.300,ON,Avail,Compl,Enable,47,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
256,Incmpl,Enable,OFF,OFF,180,1229.500,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,0,Avail,Incmpl,Incmpl,Enable,0,OFF,OFF,OFF,OFF,ON
257,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Incmpl,Enable,OFF,0,18,285,ON,13.750,15,0.143,2979,13,21
258,-3,OFF,0,0,9.140,OFF,0,0,34,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,1.089,1.064,0.820,0.700,21247.676
259,18460.691,Avail,Incmpl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,0,0,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,-2.344,0.781
260,ON,OFF,1200,0,OFF,OFF,OFF,ON,Gasoline,1.012,OFF,OFF,0.684,ON,0.703,17.647,10,0,0.879,0.879,2.480,0.879,0.918,2.031
261,49.804,0,17.647,4,0,0,OFF,ECT 5th,NA,OFF,97.878,97.878,18.824,0,Not Avl,0,0,0,0,ON,ON,0,0,0
262,0,14.257,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,37.500,37.500,19.375,18.125,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
263,OFF,ON,ON,0.995,0.997,0.012,0.023,3.318,3.308,0,97,51199.219,13.984,29.412,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
264,Incmpl,Enable,Avail,533,231.300,533,231.300,ON,Avail,Compl,Enable,47,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
265,Incmpl,Enable,OFF,OFF,180,1229.500,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,0,Avail,Incmpl,Incmpl,Enable,0,OFF,OFF,OFF,OFF,ON
266,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Incmpl,Enable,OFF,0,18,285,ON,13.750,15,0.143,2979,13,21
267,-3,OFF,0,0,9.140,OFF,0,0,34,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,1.089,1.064,0.820,0.700,21247.676
268,18460.691,Avail,Incmpl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,0,0,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,-2.344,0.781
269,ON,OFF,1200,0,OFF,OFF,OFF,ON,Gasoline,1.012,OFF,OFF,0.684,ON,0.703,17.647,10,0,0.879,0.879,2.480,0.879,0.918,2.031
270,49.804,0,17.647,4,0,0,OFF,ECT 5th,NA,OFF,97.878,97.878,18.824,0,Not Avl,0,0,0,0,ON,ON,0,0,0
271,0,14.257,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,37.500,37.500,19.375,18.125,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
272,OFF,ON,ON,0.995,0.997,0.008,0.023,3.318,3.308,0,97,51199.219,13.984,29.412,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
273,Incmpl,Enable,Avail,533,231.300,533,231.300,ON,Avail,Compl,Enable,47,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
274,Incmpl,Enable,OFF,OFF,180,1229.500,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,0,Avail,Incmpl,Incmpl,Enable,0,OFF,OFF,OFF,OFF,ON
275,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Incmpl,Enable,OFF,0,18,285,ON,13.750,15,0.143,2979,13,21
276,-3,OFF,0,0,9.140,OFF,0,0,34,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,1.089,1.064,0.820,0.700,21247.676
277,18460.691,Avail,Incmpl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,0,0,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,-2.344,0.781
278,ON,OFF,1200,0,OFF,OFF,OFF,ON,Gasoline,1.012,OFF,OFF,0.684,ON,0.703,17.647,10,0,0.879,0.879,2.480,0.879,0.918,2.031
279,49.804,0,17.647,4,0,0,OFF,ECT 5th,NA,OFF,97.878,97.878,18.824,0,Not Avl,0,0,0,0,ON,ON,0,0,0
280,0,14.257,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,37.500,37.500,19.375,18.125,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
281,OFF,ON,ON,0.995,0.997,0.008,0.016,3.318,3.308,0,97,51199.219,13.984,29.412,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
282,Incmpl,Enable,Avail,533,231.300,533,231.300,ON,Avail,Compl,Enable,47,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
283,Incmpl,Enable,OFF,OFF,180,1229.500,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,0,Avail,Incmpl,Incmpl,Enable,0,OFF,OFF,OFF,OFF,ON
284,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Incmpl,Enable,OFF,0,18,285,ON,13.750,15,0.143,2979,13,21
285,-3,OFF,0,0,9.140,OFF,0,0,34,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,1.089,1.064,0.820,0.700,21247.676
